District,District Latitude,District Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
"13 - Macpherson, Braddell",1.3364607945,103.859661,Kidz Amaze,1.3300531636088606,103.85475010223286,Playground
"13 - Macpherson, Braddell",1.3364607945,103.859661,Hai Nan Xing Zhou Beef Noodles 海南星洲牛肉粉,1.3354050120740104,103.85743877429881,Noodle House
"13 - Macpherson, Braddell",1.3364607945,103.859661,St. Wilfred Sports Complex,1.3253996519608293,103.86192947525967,Soccer Stadium
"13 - Macpherson, Braddell",1.3364607945,103.859661,Venus Beauty,1.3334776631537115,103.84828640222594,Cosmetics Shop
"13 - Macpherson, Braddell",1.3364607945,103.859661,Toa Payoh Lorong 8 Market & Food Centre,1.3402213590483738,103.85422118542334,Market
"13 - Macpherson, Braddell",1.3364607945,103.859661,Happenstance Cafe,1.3277095939999484,103.86630630072105,Restaurant
"13 - Macpherson, Braddell",1.3364607945,103.859661,Soi 47 Thai Food,1.337063678687585,103.85383863325977,Thai Restaurant
"13 - Macpherson, Braddell",1.3364607945,103.859661,Yalong Bay 亚龙湾地道小厨 (Yalong Bay),1.343159,103.851373,Chinese Restaurant
"13 - Macpherson, Braddell",1.3364607945,103.859661,Abc Bargain Centre Pte Ltd,1.3326168647834822,103.86747372997382,Convenience Store
"13 - Macpherson, Braddell",1.3364607945,103.859661,Ong Yong Lee Eating House,1.3449845111143395,103.85605380503951,Food Court
"13 - Macpherson, Braddell",1.3364607945,103.859661,FroRoll,1.329041,103.869443,Ice Cream Shop
"13 - Macpherson, Braddell",1.3364607945,103.859661,Lao Zhong Zhong Eating House (Tai Ying),1.3288197542695093,103.86977362167619,Food Court
"13 - Macpherson, Braddell",1.3364607945,103.859661,Hai Fong Restaurant,1.3424687028995645,103.84876803306754,Asian Restaurant
"13 - Macpherson, Braddell",1.3364607945,103.859661,Lee Fun Nam Kee Chicken Rice & Restaurant 李范南记鸡饭 (Lee Fun Nam Kee Chicken Rice & Restaurant),1.338852973414481,103.85016024112701,Chinese Restaurant
"13 - Macpherson, Braddell",1.3364607945,103.859661,Hong Sheng Restaurant,1.3424452140031369,103.84878142426453,Chinese Restaurant
"13 - Macpherson, Braddell",1.3364607945,103.859661,Chai Hock Eating House,1.3346264456126935,103.85133571346596,Coffee Shop
"13 - Macpherson, Braddell",1.3364607945,103.859661,Nine Fresh Dessert (Toa Payoh),1.333418,103.847404,Dessert Shop
"13 - Macpherson, Braddell",1.3364607945,103.859661,Common Grill by Collin's,1.3424731406709427,103.84950763637673,Japanese Restaurant
"13 - Macpherson, Braddell",1.3364607945,103.859661,Yolé,1.3323529419772626,103.847820527722,Frozen Yogurt Shop
"13 - Macpherson, Braddell",1.3364607945,103.859661,Kiddy Palace,1.3331232436155103,103.8470642206847,Kids Store
"13 - Macpherson, Braddell",1.3364607945,103.859661,Soon Li Whitley Food Center,1.3288673056931852,103.86981021224366,Asian Restaurant
"13 - Macpherson, Braddell",1.3364607945,103.859661,River South (Hoe Nam) Prawn Noodles 河南肉骨大蝦面,1.328835997862681,103.86975616056989,Noodle House
"13 - Macpherson, Braddell",1.3364607945,103.859661,NTUC FairPrice,1.3323506051304512,103.86683201115376,Market
"13 - Macpherson, Braddell",1.3364607945,103.859661,Crystal Jade Jiangnan 翡翠江南,1.3323170591290494,103.84930304369583,Chinese Restaurant
"13 - Macpherson, Braddell",1.3364607945,103.859661,Starbucks,1.331152,103.86809,Coffee Shop
"13 - Macpherson, Braddell",1.3364607945,103.859661,Cake History,1.3327173550885172,103.84769262812033,Bakery
"13 - Macpherson, Braddell",1.3364607945,103.859661,Phoon Huat & Company (Pte) Ltd,1.340833902318501,103.84706120825413,Bakery
"13 - Macpherson, Braddell",1.3364607945,103.859661,Hong Chang Eating House,1.3434036036635855,103.87043505691307,Chinese Restaurant
"13 - Macpherson, Braddell",1.3364607945,103.859661,ToooN Seafood Kitchen,1.345670523607998,103.85542074884516,Seafood Restaurant
"13 - Macpherson, Braddell",1.3364607945,103.859661,Tiong Shian Porridge Centre,1.3242376169038903,103.85657766754713,Chinese Restaurant
"13 - Macpherson, Braddell",1.3364607945,103.859661,NTUC FairPrice,1.3236831089838568,103.85590463226919,Grocery Store
"13 - Macpherson, Braddell",1.3364607945,103.859661,Yeo Keng Nam Chicken Rice,1.3430560709535107,103.87039585613738,Asian Restaurant
"13 - Macpherson, Braddell",1.3364607945,103.859661,968 Popiah,1.323676,103.856156,Snack Place
"13 - Macpherson, Braddell",1.3364607945,103.859661,姑媽家 Gu Ma Jia Food Pot,1.328352655646987,103.86992384847359,Chinese Restaurant
"13 - Macpherson, Braddell",1.3364607945,103.859661,Al-Haji Noordhin Restaurant,1.345529320612036,103.85505492691385,Coffee Shop
"13 - Macpherson, Braddell",1.3364607945,103.859661,Woodleigh MRT Station (NE11),1.3386782822487044,103.87050958371056,Metro Station
"13 - Macpherson, Braddell",1.3364607945,103.859661,Zheng Yi Hainanese Beef Noodle,1.328462,103.869952,Chinese Restaurant
"13 - Macpherson, Braddell",1.3364607945,103.859661,Sin Bee Keng Restaurant,1.3244561954313676,103.85739799484354,Chinese Restaurant
"13 - Macpherson, Braddell",1.3364607945,103.859661,Blk D Foodcourt @ BCA Academy,1.345392010167977,103.85874411289946,Asian Restaurant
"13 - Macpherson, Braddell",1.3364607945,103.859661,Park,1.3355405971646135,103.86924191790352,Park
"13 - Macpherson, Braddell",1.3364607945,103.859661,Gym 8@Woodleigh,1.3361729847778563,103.86972231003324,Gym
"13 - Macpherson, Braddell",1.3364607945,103.859661,Stamford American International Theatre,1.3371380430689506,103.87000635278154,Theater
"13 - Macpherson, Braddell",1.3364607945,103.859661,Singapore Power Club,1.3415608650596156,103.86902226165029,Gym
"13 - Macpherson, Braddell",1.3364607945,103.859661,Bus Stop 61029 (opp Woodleigh Pk),1.3359867399947476,103.87033477797183,Bus Station
"13 - Macpherson, Braddell",1.3364607945,103.859661,Hip-po Tainan Bubble Tea & Ipoh White Coffee,1.3311313791936488,103.86905505669662,Tea Room
"13 - Macpherson, Braddell",1.3364607945,103.859661,SBS Transit: North East Line (NEL),1.3319722944135324,103.86955261230469,Train
"13 - Macpherson, Braddell",1.3364607945,103.859661,ah nam teochew fish head Steamboat,1.3263237992113321,103.8557659186606,Coffee Shop
"13 - Macpherson, Braddell",1.3364607945,103.859661,7-Eleven,1.32526116349672,103.86205590555637,Convenience Store
"13 - Macpherson, Braddell",1.3364607945,103.859661,Mika Confectionery,1.3251361128099002,103.85773061362592,Bakery
"13 - Macpherson, Braddell",1.3364607945,103.859661,Bus Stop 66089 (S'pore Power Trg Inst),1.3424870905249564,103.86947543323303,Bus Stop
"13 - Macpherson, Braddell",1.3364607945,103.859661,Jiu Da Coffeeshop,1.3288553352993713,103.86861338577164,Coffee Shop
"13 - Macpherson, Braddell",1.3364607945,103.859661,Choice @3,1.3233173132528606,103.86106533596407,Coffee Shop
"13 - Macpherson, Braddell",1.3364607945,103.859661,Bengawan Solo,1.32912,103.869832,Bakery
"13 - Macpherson, Braddell",1.3364607945,103.859661,Annalakshimi Restaurant & Catering,1.3287701709930986,103.86973498059567,Indian Restaurant
"13 - Macpherson, Braddell",1.3364607945,103.859661,Jackson Noodles,1.3288470087011257,103.86980549161875,Noodle House
"14 - Geylang, Eunos",1.31570473,103.89649385,Beauty In The Pot (PINK),1.315093541900878,103.89440766667889,Hotpot Restaurant
"14 - Geylang, Eunos",1.31570473,103.89649385,Long Phung Vietnamese Restaurant,1.3127027506422664,103.90022651645643,Vietnamese Restaurant
"14 - Geylang, Eunos",1.31570473,103.89649385,Gong Cha 贡茶 (Gong Cha),1.3183884583130259,103.89345774599536,Bubble Tea Shop
"14 - Geylang, Eunos",1.31570473,103.89649385,Loving Hut,1.3111177668575196,103.9011899735341,Vegetarian / Vegan Restaurant
"14 - Geylang, Eunos",1.31570473,103.89649385,GreenDot,1.3186514577773971,103.89259020274233,Vegetarian / Vegan Restaurant
"14 - Geylang, Eunos",1.31570473,103.89649385,PappaRich Plus,1.3148428189386843,103.89501706046389,Malay Restaurant
"14 - Geylang, Eunos",1.31570473,103.89649385,GYMM BOXX,1.317911722367468,103.90109418034814,Gym
"14 - Geylang, Eunos",1.31570473,103.89649385,British Hainan,1.312426146401963,103.89891453958533,Restaurant
"14 - Geylang, Eunos",1.31570473,103.89649385,Arnold's Fried Chicken,1.3149329170587571,103.89307954269954,Fried Chicken Joint
"14 - Geylang, Eunos",1.31570473,103.89649385,Golden Village,1.3184202606021223,103.89351025435845,Multiplex
"14 - Geylang, Eunos",1.31570473,103.89649385,Toast Box,1.315379606579543,103.89451362884596,Café
"14 - Geylang, Eunos",1.31570473,103.89649385,Werner's Oven,1.3134293018151126,103.90105105277178,German Restaurant
"14 - Geylang, Eunos",1.31570473,103.89649385,EverTop Family Restaurant,1.3141271624123068,103.8991077213607,Restaurant
"14 - Geylang, Eunos",1.31570473,103.89649385,Haig Road Market & Food Centre,1.3156061078254395,103.89559217014562,Food Court
"14 - Geylang, Eunos",1.31570473,103.89649385,香港街珍達記,1.316703102901083,103.90141534761726,Chinese Restaurant
"14 - Geylang, Eunos",1.31570473,103.89649385,Jollibee,1.3188593593693028,103.89314358472808,Fast Food Restaurant
"14 - Geylang, Eunos",1.31570473,103.89649385,89.7 Supper Club,1.3188598823186444,103.8919079768642,Asian Restaurant
"14 - Geylang, Eunos",1.31570473,103.89649385,Stuff'd,1.3186616271027642,103.89268131715338,Burrito Place
"14 - Geylang, Eunos",1.31570473,103.89649385,Kim Choo Kueh Chang,1.3135954539359447,103.90177479973748,Snack Place
"14 - Geylang, Eunos",1.31570473,103.89649385,Teochew Traditional Steamboat Restaurant Pte Ltd (锦记海鲜火锅),1.3122400276417812,103.8995022685904,Hotpot Restaurant
"14 - Geylang, Eunos",1.31570473,103.89649385,Quan An Vietnam (Vietnam Eatery),1.3109462522224609,103.9012795098895,Vietnamese Restaurant
"14 - Geylang, Eunos",1.31570473,103.89649385,Sik Bao Sin (Desmond's Creations),1.314240585160772,103.88782450422956,Cantonese Restaurant
"14 - Geylang, Eunos",1.31570473,103.89649385,MacKenzie Rex Restaurant,1.316864,103.901748,Asian Restaurant
"14 - Geylang, Eunos",1.31570473,103.89649385,Don Lechon Singapore,1.3139005289289076,103.8913971191184,Filipino Restaurant
"14 - Geylang, Eunos",1.31570473,103.89649385,Keng Wah Sung Cafe,1.315113,103.891556,Food Court
"14 - Geylang, Eunos",1.31570473,103.89649385,Ramen Keisuke Tonkotsu King,1.3188280939122243,103.89312231340318,Ramen Restaurant
"14 - Geylang, Eunos",1.31570473,103.89649385,The Cider Pit,1.3090884370285722,103.90263619342596,Bar
"14 - Geylang, Eunos",1.31570473,103.89649385,Nan Xiang Chicken Rice,1.3072119848472519,103.89558539011773,Asian Restaurant
"14 - Geylang, Eunos",1.31570473,103.89649385,Rochor Beancurd House,1.3148164383113017,103.89065972705548,Dessert Shop
"14 - Geylang, Eunos",1.31570473,103.89649385,Mr and Mrs Mohgan's Super Crispy Roti Prata,1.309749,103.902057,Indian Restaurant
"14 - Geylang, Eunos",1.31570473,103.89649385,Birds of Paradise Gelato Boutique,1.3050508016046973,103.9037873237259,Ice Cream Shop
"14 - Geylang, Eunos",1.31570473,103.89649385,Heng Long Teochew Porridge 兴隆潮洲粥,1.3067685751283047,103.89561228027314,Fujian Restaurant
"14 - Geylang, Eunos",1.31570473,103.89649385,J.B. Ah Meng Restaurant,1.3137354527523077,103.88618230819701,Chinese Restaurant
"14 - Geylang, Eunos",1.31570473,103.89649385,Joo Hing Restaurant 裕興,1.3083877697140942,103.90319352280265,Chinese Restaurant
"14 - Geylang, Eunos",1.31570473,103.89649385,Choice Cuts,1.306755295890186,103.9044322786608,Café
"14 - Geylang, Eunos",1.31570473,103.89649385,Hong Qin Fish & Duck Porridge,1.3157868493163372,103.88566302456583,Chinese Restaurant
"14 - Geylang, Eunos",1.31570473,103.89649385,Sean Kee Duck Rice,1.3144597481067506,103.88858696959619,Chinese Restaurant
"14 - Geylang, Eunos",1.31570473,103.89649385,粥大王! Rice House,1.3169052080259087,103.88834316820818,Vegetarian / Vegan Restaurant
"14 - Geylang, Eunos",1.31570473,103.89649385,Tanjong Rhu Pau & Confectionery,1.3118396287235783,103.88816177845001,Dim Sum Restaurant
"14 - Geylang, Eunos",1.31570473,103.89649385,Hotel Indigo Katong Singapore,1.3049455217424328,103.9043498117134,Hotel
"14 - Geylang, Eunos",1.31570473,103.89649385,Parkway Mini Steamboat Delight (Roxy Tom Yum Steamboat),1.306051275040275,103.89597978705416,Chinese Restaurant
"14 - Geylang, Eunos",1.31570473,103.89649385,Old Airport Road Food Centre,1.3079591130216996,103.88573767513394,Food Court
"14 - Geylang, Eunos",1.31570473,103.89649385,Roast Paradise,1.3082801577255654,103.88617441792168,BBQ Joint
"14 - Geylang, Eunos",1.31570473,103.89649385,The Skewer Bar,1.3136741,103.88387,BBQ Joint
"14 - Geylang, Eunos",1.31570473,103.89649385,The Tuckshop,1.31199,103.88855,Bar
"14 - Geylang, Eunos",1.31570473,103.89649385,Yan Chuan Roaster Pte Ltd,1.3275882379084116,103.8933231594532,BBQ Joint
"14 - Geylang, Eunos",1.31570473,103.89649385,Homeground Coffee Roasters,1.3063948,103.90471,Coffee Shop
"14 - Geylang, Eunos",1.31570473,103.89649385,Bruno's Pizzeria & Grill,1.303627,103.896572,Italian Restaurant
"14 - Geylang, Eunos",1.31570473,103.89649385,Eng’s Char Siew Wantan Mee,1.306409100388392,103.8958283384866,Noodle House
"14 - Geylang, Eunos",1.31570473,103.89649385,Wahiro,1.304948679425415,103.90360282624574,Japanese Restaurant
"14 - Geylang, Eunos",1.31570473,103.89649385,The Original Katong Laksa,1.3049154617366978,103.90370457033026,Noodle House
"14 - Geylang, Eunos",1.31570473,103.89649385,Dona Manis Cake Shop,1.3034459191813415,103.90118648701085,Bakery
"14 - Geylang, Eunos",1.31570473,103.89649385,SURFSET Singapore,1.3062705043703475,103.90447816849084,Athletics & Sports
"14 - Geylang, Eunos",1.31570473,103.89649385,Singapore Basketball Centre,1.3207803623788372,103.8878728070413,Basketball Court
"14 - Geylang, Eunos",1.31570473,103.89649385,Thai Seng Fish Soup,1.328645,103.89685,Asian Restaurant
"14 - Geylang, Eunos",1.31570473,103.89649385,FFL (Fresh Fruits Lab),1.3185364531849897,103.90961683996981,Juice Bar
"14 - Geylang, Eunos",1.31570473,103.89649385,Alt. Pizza,1.305912,103.904524,Pizza Place
"14 - Geylang, Eunos",1.31570473,103.89649385,Cat Socrates,1.3065549489926858,103.9045334192304,Gift Shop
"14 - Geylang, Eunos",1.31570473,103.89649385,福春叻沙卤面 Laksa & Lor Mee,1.3202544847360713,103.90413168909112,Noodle House
"14 - Geylang, Eunos",1.31570473,103.89649385,Lai Huat Seafood Restaurant 来发海鲜菜馆,1.3119595636204764,103.88809006771774,Seafood Restaurant
"14 - Geylang, Eunos",1.31570473,103.89649385,Harvest,1.305216020202017,103.90408463221601,Salad Place
"14 - Geylang, Eunos",1.31570473,103.89649385,Little Italy,1.3077772,103.89551,Italian Restaurant
"14 - Geylang, Eunos",1.31570473,103.89649385,Five Star Hainanese Chicken Rice Restaurant,1.3069817960395573,103.90645968089075,Chinese Restaurant
"14 - Geylang, Eunos",1.31570473,103.89649385,Tomi-Sushi,1.304359685378904,103.90270669553065,Sushi Restaurant
"14 - Geylang, Eunos",1.31570473,103.89649385,Shin Minori Japanese Restaurant,1.304866350052578,103.9044561371745,Japanese Restaurant
"14 - Geylang, Eunos",1.31570473,103.89649385,Boon Tong Kee 文東記,1.3071011299768975,103.90666199434727,Chinese Restaurant
"14 - Geylang, Eunos",1.31570473,103.89649385,Beriwell,1.3044883733074224,103.90263531715765,Juice Bar
"14 - Geylang, Eunos",1.31570473,103.89649385,Mongkok Dim Sum,1.3070801888446775,103.90661635141686,Dim Sum Restaurant
"14 - Geylang, Eunos",1.31570473,103.89649385,Trattoria L’Operetta,1.3064695102768344,103.89582900989205,Italian Restaurant
"14 - Geylang, Eunos",1.31570473,103.89649385,Delicious Boneless Chicken Rice,1.3035551959530065,103.90055351142408,Chinese Restaurant
"14 - Geylang, Eunos",1.31570473,103.89649385,Leong Tee Fruit Trader (Durian),1.3059202068812166,103.89599968709463,Food
"14 - Geylang, Eunos",1.31570473,103.89649385,L32 手工面 Hand Made Noodles,1.3139135,103.88706,Noodle House
"14 - Geylang, Eunos",1.31570473,103.89649385,"Gold Class, GV Katong",1.305382950415223,103.90494916318733,Multiplex
"14 - Geylang, Eunos",1.31570473,103.89649385,The Trenchard Arms,1.304752824892536,103.90321713856139,Pub
"14 - Geylang, Eunos",1.31570473,103.89649385,Yong's Teochew Kueh (榮潮州粿),1.3064694815451063,103.9056707239813,Bakery
"14 - Geylang, Eunos",1.31570473,103.89649385,Katong,1.3058866783157643,103.90500068664551,Neighborhood
"14 - Geylang, Eunos",1.31570473,103.89649385,OAR Seafood Soup,1.308255,103.885791,Seafood Restaurant
"14 - Geylang, Eunos",1.31570473,103.89649385,Sin Hin Restaurant,1.319785286416963,103.885765457607,Asian Restaurant
"14 - Geylang, Eunos",1.31570473,103.89649385,Udipi Ganesh Vilas,1.3053601472660659,103.90295298572019,Indian Restaurant
"14 - Geylang, Eunos",1.31570473,103.89649385,Ponggol Nasi Lemak Centre,1.306803515015931,103.89565119501681,Malay Restaurant
"14 - Geylang, Eunos",1.31570473,103.89649385,The Lorong 24A shophouse series,1.3127769320076033,103.88404451502628,Boarding House
"14 - Geylang, Eunos",1.31570473,103.89649385,Feet Haven,1.306268532929705,103.90542500884968,Massage Studio
"14 - Geylang, Eunos",1.31570473,103.89649385,Bing Bing Ice Cream Gallery,1.3066563532206803,103.89572089064337,Ice Cream Shop
"14 - Geylang, Eunos",1.31570473,103.89649385,Katsuya Restaurant,1.3054469102481125,103.90397071838377,Japanese Restaurant
"14 - Geylang, Eunos",1.31570473,103.89649385,Maki-san,1.3056235252456698,103.9048232447742,Salad Place
"14 - Geylang, Eunos",1.31570473,103.89649385,Fatt Choy Mui Seafood Restaurant,1.30932,103.88465,Chinese Restaurant
"14 - Geylang, Eunos",1.31570473,103.89649385,Carry On,1.303694744062319,103.89675502770773,Café
"14 - Geylang, Eunos",1.31570473,103.89649385,328 Katong Laksa,1.3075162048539761,103.90717810807107,Noodle House
"14 - Geylang, Eunos",1.31570473,103.89649385,Geylang East Market & Food Centre,1.3207153419767448,103.88671236955305,Food Court
"14 - Geylang, Eunos",1.31570473,103.89649385,Little Ice Cream Kafe (LICK),1.306132461547645,103.89591607487951,Ice Cream Shop
"14 - Geylang, Eunos",1.31570473,103.89649385,Whitley Rd Big Prawn Noodle,1.3079048749971802,103.8858216978231,Asian Restaurant
"14 - Geylang, Eunos",1.31570473,103.89649385,Golden Village,1.3053901620829855,103.90497324577433,Multiplex
